site_id,support_m,overlap_cluster,region_group,latitude,longitude,year,annual_area_m2,annual_complete,valid_quarters,selected_quarter,pre2005_footprint_pixels,positive_reference_years,p95_annual_area_pre2005,relative_canopy,next_year_area_m2,relative_drop_next,event,eligible,canopy_lag1,canopy_lag2,canopy_2yr_change,canopy_3yr_change,canopy_3yr_mean,canopy_3yr_std,canopy_3yr_slope,canopy_drop_from_3yr_max
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2007,64477.0,True,4,2,315,19,66519.05000000002,0.9693012753489412,27709.0,0.5702498565379903,1,True,0.12806857584406267,0.8628505668676866,0.1064507084812546,0.08486290769336002,0.65340680602023,0.4580590905085403,0.053225354240627056,0.0
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2008,27709.0,True,4,2,315,19,66519.05000000002,0.4165573621391164,65486.0,-1.3633476487783753,0,True,0.9693012753489412,0.12806857584406267,0.28848878629505376,-0.44629320472857015,0.5046424044440401,0.427477887951484,0.144244393147527,0.5702498565379903
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2009,65486.0,True,4,1,315,19,66519.05000000002,0.984469862392803,6842.0,0.895519653055615,1,True,0.4165573621391164,0.9693012753489412,0.015168587043861814,0.8564012865487403,0.7901094999602868,0.3235945321869666,0.007584293521930736,0.0
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2010,6842.0,True,4,2,315,19,66519.05000000002,0.10285775277909108,1907.0,0.7212803273896522,1,True,0.984469862392803,0.4165573621391164,-0.31369960936002533,-0.8664435225698501,0.5012949924370035,0.44687283140258255,-0.15684980468001253,0.895519653055615
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2011,1907.0,True,4,2,315,19,66519.05000000002,0.02866847918002436,11260.0,-4.904562139486104,0,False,0.10285775277909108,0.984469862392803,-0.9558013832127786,-0.3878888829590921,0.3719986981173062,0.5317111127116174,-0.4779006916063893,0.9708792719054454
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2012,11260.0,True,4,2,315,19,66519.05000000002,0.16927481676301748,5342.0,0.5255772646536412,1,True,0.02866847918002436,0.10285775277909108,0.0664170639839264,-0.8151950456297855,0.10026701624071094,0.07033896131579047,0.03320853199196316,0.0
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2013,5342.0,True,4,1,315,19,66519.05000000002,0.08030782159396442,2892.0,0.45862972669412205,1,True,0.16927481676301748,0.02866847918002436,0.05163934241394006,-0.02254993118512666,0.09275037251233538,0.07112417554631469,0.025819671206970044,0.5255772646536412
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2014,2892.0,True,4,1,315,19,66519.05000000002,0.043476267324924205,3980.0,-0.37621023513139695,0,False,0.08030782159396442,0.16927481676301748,-0.12579854943809327,0.014807788144899844,0.09768630189396867,0.0646747821282412,-0.06289927471904665,0.7431616341030195
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2015,3980.0,True,4,3,315,19,66519.05000000002,0.059832484077869404,5070.0,-0.27386934673366836,0,True,0.043476267324924205,0.08030782159396442,-0.020475337516095017,-0.10944233268514808,0.061205524332252646,0.01845412628990015,-0.010237668758047515,0.25496068888056916
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2016,5070.0,True,4,2,315,19,66519.05000000002,0.07621876740572811,4569.0,0.09881656804733728,0,True,0.059832484077869404,0.043476267324924205,0.032742500080803906,-0.00408905418823631,0.059842506269507205,0.016371252341185076,0.01637125004040195,0.0
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2017,4569.0,True,4,1,315,19,66519.05000000002,0.0686870903898958,95676.0,-19.940249507550888,0,True,0.07621876740572811,0.059832484077869404,0.008854606312026399,0.025210823064971598,0.06824611395783108,0.008202037276530294,0.0044273031560132,0.09881656804733732
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2018,95676.0,True,4,2,315,19,66519.05000000002,1.438324810712119,38091.0,0.6018750783895648,1,True,0.0686870903898958,0.07621876740572811,1.3621060433063907,1.3784923266342495,0.5277435561692476,0.7885954903391977,0.6810530216531951,0.0
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2019,38091.0,True,4,2,315,19,66519.05000000002,0.5726329525151064,42544.0,-0.11690425559843533,0,True,1.438324810712119,0.0686870903898958,0.5039458621252105,0.4964141851093783,0.693214951205707,0.6927350756519616,0.25197293106260543,0.6018750783895648
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2020,42544.0,True,4,2,315,19,66519.05000000002,0.639576181560019,64277.0,-0.510835840541557,0,True,0.5726329525151064,1.438324810712119,-0.7987486291520999,0.5708890911701232,0.8835113149290814,0.4816470287523692,-0.3993743145760502,0.5553325807935114
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2021,64277.0,True,4,1,315,19,66519.05000000002,0.966294617857591,882.0,0.9862781399256344,1,True,0.639576181560019,0.5726329525151064,0.3936616653424846,-0.47203019285452796,0.7261679173109054,0.21063231759470802,0.19683083267124224,0.0
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2022,882.0,True,4,1,315,19,66519.05000000002,0.013259359536854476,432.0,0.5102040816326531,1,False,0.966294617857591,0.639576181560019,-0.6263168220231645,-0.559373592978252,0.5397100529848214,0.4843025744594661,-0.3131584110115821,0.9862781399256343
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2023,432.0,True,4,3,315,19,66519.05000000002,0.0064943801813164784,7863.0,-17.20138888888889,0,False,0.013259359536854476,0.966294617857591,-0.9598002376762745,-0.6330818013787026,0.3286827858585873,0.5521984040770714,-0.4799001188381372,0.9932790889431679
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2024,7863.0,True,4,2,315,19,66519.05000000002,0.11820673927243396,20915.0,-1.6599262368052905,0,True,0.0064943801813164784,0.013259359536854476,0.10494737973557948,-0.848087878585157,0.045986826330201645,0.06263567757642924,0.052473689867789726,0.0
NAPLES_CEN UCSB,1000,s1000_c042,Southern California,34.42185,-119.9515,2025,20915.0,True,4,2,315,19,66519.05000000002,0.3144212071579494,,,0,False,0.11820673927243396,0.0064943801813164784,0.30792682697663293,0.30116184762109494,0.14637410887056662,0.1558838773752214,0.15396341348831644,0.0
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,1984,,False,2,0,525,20,142837.4,,147348.0,,0,False,,,,,,,,
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,1985,147348.0,True,4,2,525,20,142837.4,1.0315785641575665,14364.0,0.9025164915709748,1,True,,,,,,,,
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,1986,14364.0,True,4,1,525,20,142837.4,0.10056189765425583,66098.0,-3.6016429963798386,0,True,1.0315785641575665,,,,,,,
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,1987,66098.0,True,4,2,525,20,142837.4,0.46274995204337244,52189.0,0.2104299676238313,0,True,0.10056189765425583,1.0315785641575665,-0.5688286121141941,,0.5316301379517316,0.4693147859750551,-0.2844143060570971,0.5514156961750414
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,1988,52189.0,True,4,4,525,20,142837.4,0.36537349461695606,85009.0,-0.6288681522926287,0,True,0.46274995204337244,0.10056189765425583,0.26481159696270024,-0.6662050695406105,0.3095617814381948,0.18743334063475622,0.13240579848135015,0.21042996762383134
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,1989,85009.0,True,4,1,525,20,142837.4,0.5951452490734219,131031.0,-0.5413779717441682,0,True,0.36537349461695606,0.46274995204337244,0.13239529703004949,0.4945833514191661,0.4744228985779168,0.11532977953286522,0.06619764851502466,0.0
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,1990,131031.0,True,3,2,525,20,142837.4,0.917343776909969,142600.0,-0.08829208355274706,0,True,0.5951452490734219,0.36537349461695606,0.551970282293013,0.4545938248665966,0.6259541735334491,0.27727187110027013,0.27598514114650646,0.0
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,1991,142600.0,True,3,2,525,20,142837.4,0.9983379703074965,7712.0,0.9459186535764376,1,True,0.917343776909969,0.5951452490734219,0.40319272123407457,0.6329644756905404,0.8369423320969626,0.21328241104237536,0.20159636061703728,0.0
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,1992,7712.0,True,4,2,525,20,142837.4,0.053991461619995886,17675.0,-1.2918827800829875,0,True,0.9983379703074965,0.917343776909969,-0.8633523152899731,-0.541153787453426,0.6565577362791538,0.5234067265124616,-0.4316761576449865,0.9459186535764376
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,1993,17675.0,True,4,2,525,20,142837.4,0.1237421011583801,141974.0,-7.0324752475247525,0,True,0.053991461619995886,0.9983379703074965,-0.8745958691491164,-0.7936016757515889,0.39202384436195753,0.5262403466286393,-0.43729793457455823,0.8760518934081346
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,1994,141974.0,True,4,2,525,20,142837.4,0.9939553646313921,53009.0,0.6266288193612916,1,True,0.1237421011583801,0.053991461619995886,0.9399639030113962,-0.004382605676104379,0.39056297580325605,0.5237156376324815,0.469981951505698,0.0
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,1995,53009.0,True,4,1,525,20,142837.4,0.3711142879946009,12618.0,0.7619649493482239,1,True,0.9939553646313921,0.1237421011583801,0.2473721868362208,0.317122826374605,0.49627058459479106,0.4484036740651145,0.12368609341811054,0.6266288193612914
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,1996,12618.0,True,4,2,525,20,142837.4,0.08833820834039265,96361.0,-6.6367887145347915,0,True,0.3711142879946009,0.9939553646313921,-0.9056171562909995,-0.03540389281798745,0.48446928698879527,0.4633277730612308,-0.4528085781454998,0.9111245721047516
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,1997,96361.0,True,4,2,525,20,142837.4,0.6746202325161338,50.0,0.9994811178796401,1,True,0.08833820834039265,0.3711142879946009,0.3035059445215329,-0.3193351321152583,0.3780242429503758,0.2932020865819667,0.1517529722607663,0.0
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,1998,50.0,True,4,4,525,20,142837.4,0.000350048376685658,79131.0,-1581.62,0,False,0.6746202325161338,0.08833820834039265,-0.08798815996370699,-0.3707642396179152,0.25443616307773737,0.3665398589932723,-0.0439940799818534,0.9994811178796401
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,1999,79131.0,True,4,2,525,20,142837.4,0.5539935619102561,70098.0,0.11415248132843007,0,True,0.000350048376685658,0.6746202325161338,-0.12062667060587773,0.46565535356986343,0.40965461426769184,0.3595627471802153,-0.06031333530293907,0.17880677867602035
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2000,70098.0,True,4,4,525,20,142837.4,0.49075382217822505,114664.0,-0.635767068960598,0,True,0.5539935619102561,0.000350048376685658,0.4904037738015394,-0.18386641033790874,0.3483658108217223,0.30304462435917545,0.24520188690076974,0.11415248132843013
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2001,114664.0,True,4,1,525,20,142837.4,0.8027589412856857,129649.0,-0.13068617874834298,0,True,0.49075382217822505,0.5539935619102561,0.24876537937542964,0.8024088929090001,0.6158354417913889,0.16493972283152275,0.12438268968771475,0.0
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2002,129649.0,True,4,2,525,20,142837.4,0.9076684397783774,65945.0,0.49135743430338835,1,True,0.8027589412856857,0.49075382217822505,0.41691461760015236,0.35367487786812135,0.7337270677474295,0.2168605525800433,0.2084573088000761,0.0
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2003,65945.0,True,4,2,525,20,142837.4,0.4616788040107143,132841.0,-1.0144211084995072,0,True,0.9076684397783774,0.8027589412856857,-0.3410801372749714,-0.029075018167510736,0.7240353950249259,0.23318391101220035,-0.17054006863748572,0.49135743430338835
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2004,132841.0,True,4,2,525,20,142837.4,0.9300155281459899,131506.0,0.010049608178197996,0,True,0.4616788040107143,0.9076684397783774,0.022347088367612455,0.12725658686030417,0.7664542573116938,0.2641796846669719,0.011173544183806096,0.0
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2005,131506.0,True,4,2,525,20,142837.4,0.9206692364884828,20832.0,0.8415889769288093,1,True,0.9300155281459899,0.4616788040107143,0.45899043247776844,0.013000796710105345,0.7707878562150624,0.267737077947638,0.2294952162388842,0.010049608178198041
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2006,20832.0,True,4,2,525,20,142837.4,0.14584415566231254,168466.0,-7.086885560675883,0,True,0.9206692364884828,0.9300155281459899,-0.7841713724836773,-0.3158346483484018,0.6655096400989284,0.4500677727609408,-0.39208568624183865,0.8431809456417823
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2007,168466.0,True,4,2,525,20,142837.4,1.1794249965345212,59420.0,0.6472878800470124,1,True,0.14584415566231254,0.9206692364884828,0.2587557600460384,0.24940946838853129,0.7486461295617722,0.5378348265425589,0.129377880023019,0.0
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2008,59420.0,True,4,2,525,20,142837.4,0.41599749085323595,151046.0,-1.5420060585661393,0,True,1.1794249965345212,0.14584415566231254,0.27015333519092344,-0.5046717456352467,0.5804222143500233,0.5360493969097174,0.13507666759546177,0.6472878800470124
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2009,151046.0,True,4,1,525,20,142837.4,1.0574681420972378,60140.0,0.6018431471207447,1,True,0.41599749085323595,1.1794249965345212,-0.12195685443728332,0.9116239864349253,0.8842968764949983,0.4101177934818218,-0.06097842721864195,0.10340365414979884
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2010,60140.0,True,4,3,525,20,142837.4,0.42103818747750943,42744.0,0.28925839707349515,0,True,1.0574681420972378,0.41599749085323595,0.005040696624273477,-0.7583868090570117,0.6315012734759945,0.36890673892984843,0.0025203483121367643,0.6018431471207446
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2011,42744.0,True,4,3,525,20,142837.4,0.29924935626103527,60484.0,-0.41502900991952085,0,True,0.42103818747750943,1.0574681420972378,-0.7582187858362026,-0.11674813459220068,0.5925852286119276,0.407179594638793,-0.37910939291810153,0.7170133601684255
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2012,60484.0,True,4,2,525,20,142837.4,0.42344652030910673,44998.0,0.2560346537927386,0,True,0.29924935626103527,0.42103818747750943,0.002408332831597304,-0.6340216217881312,0.3812446880158839,0.0710202494993365,0.0012041664157986668,0.0
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2013,44998.0,True,4,2,525,20,142837.4,0.31502953708202475,16492.0,0.6334948219920885,1,True,0.42344652030910673,0.29924935626103527,0.015780180820989476,-0.10600865039548468,0.345908471217389,0.06761187262159178,0.007890090410494705,0.2560346537927386
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2014,16492.0,True,4,1,525,20,142837.4,0.11545995656599743,10318.0,0.37436332767402375,1,True,0.31502953708202475,0.42344652030910673,-0.3079865637431093,-0.18378939969503783,0.28464533798570973,0.1562252557290781,-0.15399328187155464,0.7273328483565902
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2015,10318.0,True,4,3,525,20,142837.4,0.07223598301285238,6356.0,0.383989145183175,1,True,0.11545995656599743,0.31502953708202475,-0.24279355406917236,-0.35121053729625434,0.16757515888695826,0.1295151466396943,-0.12139677703458615,0.7707009200408906
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2016,6356.0,True,4,2,525,20,142837.4,0.044498149644280845,34379.0,-4.408904971680302,0,False,0.07223598301285238,0.11545995656599743,-0.07096180692171658,-0.2705313874377439,0.07739802974104362,0.03576142551992742,-0.03548090346085829,0.6146010186757215
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2017,34379.0,True,4,4,525,20,142837.4,0.2406862628415247,216218.0,-5.289246342243811,0,True,0.044498149644280845,0.07223598301285238,0.16845027982867233,0.12522630627552728,0.11914013183288603,0.10617176330066791,0.08422513991433613,0.0
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2018,216218.0,True,4,2,525,20,142837.4,1.5137351982043918,71845.0,0.6677196163131655,1,True,0.2406862628415247,0.044498149644280845,1.469237048560111,1.4414992151915396,0.5996398702300659,0.7976842391625535,0.7346185242800554,0.0
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2019,71845.0,True,4,2,525,20,142837.4,0.502984512459622,120256.0,-0.6738255967708261,0,True,1.5137351982043918,0.2406862628415247,0.2622982496180972,0.4584863628153411,0.7524686578351796,0.6721942814785481,0.13114912480904886,0.6677196163131653
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2020,120256.0,True,4,2,525,20,142837.4,0.8419083517342097,142582.0,-0.1856539382650346,0,True,0.502984512459622,1.5137351982043918,-0.6718268464701821,0.601222088892685,0.9528760207994078,0.5144313412562487,-0.33591342323509116,0.443820588480145
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2021,142582.0,True,4,2,525,20,142837.4,0.9982119528918897,49240.0,0.654654865270511,1,True,0.8419083517342097,0.502984512459622,0.49522744043226774,-0.5155232453125022,0.7810349390285737,0.253163452575795,0.24761372021613376,0.0
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2022,49240.0,True,4,2,525,20,142837.4,0.344727641360036,432.0,0.9912266450040618,1,True,0.9982119528918897,0.8419083517342097,-0.4971807103741738,-0.15825687109958597,0.7282826486620451,0.34123824031539607,-0.24859035518708683,0.654654865270511
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2023,432.0,True,4,3,525,20,142837.4,0.003024417974564085,80521.0,-185.3912037037037,0,False,0.344727641360036,0.9982119528918897,-0.9951875349173256,-0.8388839337596457,0.4486546707421632,0.5056680511865973,-0.4975937674586627,0.996970164536898
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2024,80521.0,True,4,2,525,20,142837.4,0.5637249067821173,127873.0,-0.588070192868941,0,True,0.003024417974564085,0.344727641360036,0.2189972654220813,-0.4344870461097724,0.3038256553722391,0.2825791727650271,0.10949863271104054,0.0
NAPLES_E UCSB,1000,s1000_c042,Southern California,34.42333,-119.951,2025,127873.0,True,4,2,525,20,142837.4,0.8952347214385028,,,0,False,0.5637249067821173,0.003024417974564085,0.8922103034639387,0.5505070800784668,0.48732801539839476,0.45098466732431797,0.44610515173196935,0.0
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,1984,,False,2,0,689,20,187140.85,,179577.0,,0,False,,,,,,,,
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,1985,179577.0,True,4,2,689,20,187140.85,0.9595820474257758,17676.0,0.9015686864130708,1,True,,,,,,,,
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,1986,17676.0,True,4,1,689,20,187140.85,0.09445292142255418,95502.0,-4.402919212491514,0,True,0.9595820474257758,,,,,,,
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,1987,95502.0,True,4,2,689,20,187140.85,0.5103215038298693,62931.0,0.34105044920525224,1,True,0.09445292142255418,0.9595820474257758,-0.4492605435959065,,0.5214521575593998,0.4326719539721861,-0.22463027179795336,0.4681835647104028
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,1988,62931.0,True,4,4,689,20,187140.85,0.33627612570959253,104148.0,-0.654955427372837,0,True,0.5103215038298693,0.09445292142255418,0.24182320428703835,-0.6233059217161833,0.3136835169873387,0.20885279249994512,0.12091160214351923,0.34105044920525224
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,1989,104148.0,True,4,1,689,20,187140.85,0.5565219993390005,165594.0,-0.5899873257287706,0,True,0.33627612570959253,0.5103215038298693,0.04620049550913119,0.4620690779164463,0.4677065429594875,0.11614253045367759,0.02310024775456553,0.0
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,1990,165594.0,True,3,2,689,20,187140.85,0.8848629254382461,173120.0,-0.045448506588402965,0,True,0.5565219993390005,0.33627612570959253,0.5485867997286535,0.3745414216083768,0.592553683495613,0.2760626394615955,0.27429339986432666,0.0
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,1991,173120.0,True,3,2,689,20,187140.85,0.9250786239348597,6109.0,0.9647123382624769,1,True,0.8848629254382461,0.5565219993390005,0.36855662459585925,0.5888024982252672,0.7888211829040355,0.20217939710843172,0.1842783122979296,0.0
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,1992,6109.0,True,3,2,689,20,187140.85,0.03264386156202668,24248.0,-2.9692257325257816,0,False,0.9250786239348597,0.8848629254382461,-0.8522190638762194,-0.5238781377769738,0.6141951369783775,0.5040394231160702,-0.42610953193810974,0.9647123382624768
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,1993,24248.0,True,4,2,689,20,187140.85,0.12957085532100554,186949.0,-6.70987297921478,0,True,0.03264386156202668,0.9250786239348597,-0.7955077686138542,-0.7552920701172405,0.362431113605964,0.48967119191276404,-0.3977538843069271,0.8599353049907579
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,1994,186949.0,True,4,2,689,20,187140.85,0.9989748363331683,85854.0,0.5407624539312861,1,True,0.12957085532100554,0.03264386156202668,0.9663309747711416,0.07389621239830857,0.3870631844054002,0.5321424742054668,0.48316548738557064,0.0
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,1995,85854.0,True,4,1,689,20,187140.85,0.45876675242203935,12344.0,0.8562210263936451,1,True,0.9989748363331683,0.12957085532100554,0.3291958971010338,0.42612289086001265,0.5291041480254045,0.43894912286636084,0.16459794855051701,0.5407624539312861
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,1996,12344.0,True,4,2,689,20,187140.85,0.06596101278796158,126141.0,-9.218810758263123,0,True,0.45876675242203935,0.9989748363331683,-0.9330138235452067,-0.06360984253304396,0.5079008671810564,0.4684435074333679,-0.46650691177260317,0.9339712969847391
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,1997,126141.0,True,4,2,689,20,187140.85,0.6740431071035533,50.0,0.999603618173314,1,True,0.06596101278796158,0.45876675242203935,0.21527635468151396,-0.324931729229615,0.3995902907711848,0.30832993459433267,0.10763817734075683,0.0
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,1998,50.0,True,4,4,689,20,187140.85,0.0002671784380588204,111677.0,-2232.54,0,False,0.6740431071035533,0.06596101278796158,-0.06569383434990277,-0.4584995739839805,0.24675709944319124,0.37149551709899076,-0.03284691717495125,0.999603618173314
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,1999,111677.0,True,4,2,689,20,187140.85,0.5967537285418977,107880.0,0.03399983882088523,0,True,0.0002671784380588204,0.6740431071035533,-0.07728937856165563,0.530792715753936,0.4236880046945033,0.36872389275768314,-0.038644689280828017,0.11466533482372909
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,2000,107880.0,True,4,4,689,20,187140.85,0.5764641979557109,166432.0,-0.54275120504264,0,True,0.5967537285418977,0.0002671784380588204,0.5761970195176521,-0.0975789091478424,0.39116170164522246,0.33867656025752496,0.2880985097588261,0.03399983882088514
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,2001,166432.0,True,4,1,689,20,187140.85,0.8893408360601119,190786.0,-0.14633003268602193,0,True,0.5764641979557109,0.5967537285418977,0.29258710751821426,0.8890736576220531,0.6875195875192402,0.17507649338160503,0.14629355375910716,0.0
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,2002,190786.0,True,4,2,689,20,187140.85,1.0194781096698022,101105.0,0.47006069627750463,1,True,0.8893408360601119,0.5764641979557109,0.4430139117140913,0.42272438112790456,0.828427714561875,0.2277018615888972,0.2215069558570456,0.0
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,2003,101105.0,True,4,2,689,20,187140.85,0.5402615195987407,179338.0,-0.7737797339399634,0,True,1.0194781096698022,0.8893408360601119,-0.34907931646137125,-0.03620267835697022,0.8163601551095515,0.24780389402477007,-0.17453965823068562,0.4700606962775047
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,2004,179338.0,True,4,3,689,20,187140.85,0.9583049344918546,167279.0,0.06724174463861535,0,True,0.5402615195987407,1.0194781096698022,-0.061173175177947625,0.06896409843174267,0.8393481879201324,0.26081634480229676,-0.030586587588974,0.06000440283878282
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,2005,167279.0,True,4,2,689,20,187140.85,0.8938668388008283,41340.0,0.7528679631035575,1,True,0.9583049344918546,0.5402615195987407,0.3536053192020876,-0.12561127086897395,0.7974777642971412,0.22507379777893288,0.17680265960104383,0.06724174463861537
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,2006,41340.0,True,4,2,689,20,187140.85,0.2209031325870327,243959.0,-4.901282051282052,0,True,0.8938668388008283,0.9583049344918546,-0.7374018019048219,-0.319358387011708,0.6910249686265719,0.4084102993130339,-0.368700900952411,0.7694855524205689
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,2007,243959.0,True,4,2,689,20,187140.85,1.3036116914078353,92340.0,0.6214937755934399,1,True,0.2209031325870327,0.8938668388008283,0.409744852607007,0.3453067569159807,0.8061272209318989,0.5466608969405019,0.20487242630350327,0.0
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,2008,92340.0,True,4,3,689,20,187140.85,0.4934251394070295,209976.0,-1.2739441195581547,0,True,1.3036116914078353,0.2209031325870327,0.2725220068199968,-0.4004416993937988,0.6726466544672992,0.563164913174932,0.13626100340999853,0.6214937755934399
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,2009,209976.0,True,4,1,689,20,187140.85,1.1220211941967775,91983.0,0.5619356497885473,1,True,0.4934251394070295,1.3036116914078353,-0.1815904972110578,0.9011180616097447,0.9730193416705474,0.4251490636270116,-0.09079524860552926,0.1392979967945433
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,2010,91983.0,True,4,3,689,20,187140.85,0.4915174853592895,73852.0,0.19711250992031137,0,True,1.1220211941967775,0.4934251394070295,-0.0019076540477399595,-0.8120942060485458,0.7023212729876988,0.36347204525681426,-0.0009538270238698148,0.5619356497885473
NAPLES_W UCSB,1000,s1000_c042,Southern California,34.42463,-119.9553,2011,73852.0,True,4,3,689,20,187140.85,0.3946332401504001,84444.0,-0.14342197909332177,0,True,0.4915174853592895,1.1220211941967775,-0.7273879540463775,-0.0987918992566294,0.6693906399021556,0.39497145878305756,-0.36369397702318873,0.648283613365337
